code,description,month,year,value_uss,quantity_kg
030611,Lagostas congeladas,07,2014,12939168,381903
030611,Lagostas congeladas,07,2014,1530105,73140
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,2365106,415530
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,1314261,601171
030572,"Cabeças, caudas e bexigas natatórias, de peixes",07,2014,1448462,38091
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",07,2014,271696,50729
030289,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,203966,44673
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",07,2014,174706,28351
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,95133,39240
030111,Peixes ornamentais de água doce,07,2014,2178835,6381
030617,"Outros camarões, congelados",07,2014,794508,56888
030571,Barbatanas de tubarão,07,2014,92483,2673
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,29606,22500
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,77582,8606
030382,"Raias (rajidae), congeladas",07,2014,261900,87300
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,43809,5364
030357,"Espadarte (Xiphias gladius), congelado",07,2014,50527,10031
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,76936,34429
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",07,2014,28125,3405
030489,"Filés de outros peixes, congelados",07,2014,23386,1798
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,452568,93557
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,121367,16153
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,358000,214000
030489,"Filés de outros peixes, congelados",07,2014,117603,34974
030119,Outros peixes ornamentais vivos,07,2014,26716,172
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,53034,13615
030461,"Filés de tilápias (Oreochromis spp.), congelados",07,2014,98560,11200
030449,"Filés de outros peixes, frescos ou refrigerados",07,2014,6251,627
030341,"Atuns-brancos ou germões, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,39999,21052
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,1874458,315853
030611,Lagostas congeladas,06,2014,9028725,264646
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,787873,375154
030572,"Cabeças, caudas e bexigas natatórias, de peixes",06,2014,2104923,47084
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",06,2014,243817,40799
030289,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,156889,34914
030611,Lagostas congeladas,06,2014,250200,12000
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,9240,7310
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2014,10370,2000
030617,"Outros camarões, congelados",06,2014,434508,31200
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",06,2014,150995,25528
030382,"Raias (rajidae), congeladas",06,2014,344900,114600
030111,Peixes ornamentais de água doce,06,2014,1636296,4764
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2014,765056,394924
030489,"Filés de outros peixes, congelados",06,2014,31605,2465
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2014,65531,7563
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2014,98529,10343
030571,Barbatanas de tubarão,06,2014,123389,2662
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,366195,234110
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",06,2014,18750,2270
030489,"Filés de outros peixes, congelados",06,2014,48436,5915
030357,"Espadarte (Xiphias gladius), congelado",06,2014,214329,41806
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,157938,27284
030614,Caranguejos congelados,06,2014,174652,31768
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2014,49141,9721
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",06,2014,100329,13011
030119,Outros peixes ornamentais vivos,06,2014,18480,240
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",06,2014,71020,9870
030449,"Filés de outros peixes, frescos ou refrigerados",06,2014,15792,1615
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,522086,244768
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",05,2014,886299,449710
030572,"Cabeças, caudas e bexigas natatórias, de peixes",05,2014,1111179,34612
030289,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,259781,56542
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",05,2014,12995,1787
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",05,2014,248710,41294
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",05,2014,88446,15339
030111,Peixes ornamentais de água doce,05,2014,827371,3726
030617,"Outros camarões, congelados",05,2014,420325,31200
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",05,2014,21625,2274
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",05,2014,46875,5675
030382,"Raias (rajidae), congeladas",05,2014,362450,120000
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,445570,76154
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,167098,34806
030571,Barbatanas de tubarão,05,2014,179762,4489
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,284700,162000
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",05,2014,3308,476
030119,Outros peixes ornamentais vivos,05,2014,32005,357
030289,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,539,80
030614,Caranguejos congelados,05,2014,167386,30988
030289,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,329980,74266
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,595717,243524
030572,"Cabeças, caudas e bexigas natatórias, de peixes",04,2014,1705283,37702
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",04,2014,326660,51076
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2014,358840,38046
030111,Peixes ornamentais de água doce,04,2014,474111,4587
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2014,1189578,617067
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",04,2014,187783,30505
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2014,102347,11084
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",04,2014,75000,9080
030617,"Outros camarões, congelados",04,2014,394877,36000
030489,"Filés de outros peixes, congelados",04,2014,21428,1570
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,314668,177520
030382,"Raias (rajidae), congeladas",04,2014,312300,104100
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,72585,15918
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,14538,12980
030461,"Filés de tilápias (Oreochromis spp.), congelados",04,2014,98560,11200
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2014,355060,49222
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2014,3279,745
030119,Outros peixes ornamentais vivos,04,2014,33724,403
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",04,2014,541319,36974
030289,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,1423,230
030614,Caranguejos congelados,04,2014,64198,12266
030449,"Filés de outros peixes, frescos ou refrigerados",04,2014,12811,1292
030289,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,251355,52998
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2014,1310925,666750
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,1066796,364376
030572,"Cabeças, caudas e bexigas natatórias, de peixes",03,2014,1412866,39471
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2014,378054,38958
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",03,2014,268772,50254
030111,Peixes ornamentais de água doce,03,2014,521661,5707
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",03,2014,123198,18857
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2014,55083,6232
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",03,2014,93750,11350
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2014,12659,2870
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,33584,5920
030611,Lagostas congeladas,03,2014,37885,1306
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,309678,58657
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,247000,136000
030382,"Raias (rajidae), congeladas",03,2014,270000,90000
030571,Barbatanas de tubarão,03,2014,16239,528
030119,Outros peixes ornamentais vivos,03,2014,27074,341
030489,"Filés de outros peixes, congelados",03,2014,63330,6960
030289,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,876,120
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2014,273452,37584
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,1191823,474309
030572,"Cabeças, caudas e bexigas natatórias, de peixes",02,2014,1450444,36053
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2014,236674,25242
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",02,2014,187226,33424
030289,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,238362,50130
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",02,2014,75000,9080
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",02,2014,172697,26514
030111,Peixes ornamentais de água doce,02,2014,841998,6012
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2014,92600,9647
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,41462,26080
030611,Lagostas congeladas,02,2014,268435,14530
030489,"Filés de outros peixes, congelados",02,2014,33718,3000
030382,"Raias (rajidae), congeladas",02,2014,271573,89590
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,537940,312000
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,131313,34180
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",02,2014,3241,246
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,102825,19580
030571,Barbatanas de tubarão,02,2014,114799,2960
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2014,283093,38459
030119,Outros peixes ornamentais vivos,02,2014,25422,266
030611,Lagostas congeladas,02,2014,181930,6314
030289,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,1262,190
030572,"Cabeças, caudas e bexigas natatórias, de peixes",01,2014,1795947,39945
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,1061804,445635
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,771267,136954
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,2076,1370
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",01,2014,226445,31242
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2014,295051,30339
030111,Peixes ornamentais de água doce,01,2014,395417,5837
030289,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,186272,40105
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",01,2014,74481,9080
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",01,2014,117279,21485
030382,"Raias (rajidae), congeladas",01,2014,232826,76290
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,525767,309140
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2014,148042,14485
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",01,2014,51,4
030617,"Outros camarões, congelados",01,2014,498369,31140
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2014,255588,30374
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2014,206943,130770
030611,Lagostas congeladas,01,2014,210732,6442
030571,Barbatanas de tubarão,01,2014,83622,2000
030119,Outros peixes ornamentais vivos,01,2014,20872,232
030489,"Filés de outros peixes, congelados",01,2014,48670,16780
030611,Lagostas congeladas,12,2014,7446345,203807
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,1967601,341111
030611,Lagostas congeladas,12,2014,587566,25760
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,1997475,724174
030572,"Cabeças, caudas e bexigas natatórias, de peixes",12,2014,2321393,58759
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,2195384,1045421
030111,Peixes ornamentais de água doce,12,2014,1307733,7374
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,417407,87067
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",12,2014,207282,37467
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",12,2014,348951,56820
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,998460,525310
030289,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,332279,65759
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,3005,1080
030382,"Raias (rajidae), congeladas",12,2014,504824,160570
030617,"Outros camarões, congelados",12,2014,585706,37573
030357,"Espadarte (Xiphias gladius), congelado",12,2014,97680,20138
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,311053,22846
030484,"Filés de espadarte (Xiphias gladius), congelados",12,2014,166016,15576
030571,Barbatanas de tubarão,12,2014,71638,2751
030489,"Filés de outros peixes, congelados",12,2014,36800,3629
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,64213,7364
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,14888,5350
030119,Outros peixes ornamentais vivos,12,2014,21032,321
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",12,2014,1989,325
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,340087,44628
030611,Lagostas congeladas,11,2014,4360020,120653
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,1967491,334549
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,2185494,888960
030611,Lagostas congeladas,11,2014,292230,13070
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,11110,3300
030572,"Cabeças, caudas e bexigas natatórias, de peixes",11,2014,1329853,37717
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,1132616,539341
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,3005,1080
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",11,2014,312194,49296
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,238951,24753
030111,Peixes ornamentais de água doce,11,2014,1307395,8657
030289,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,334193,66853
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",11,2014,186227,31380
030382,"Raias (rajidae), congeladas",11,2014,327040,105200
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,530550,278500
030617,"Outros camarões, congelados",11,2014,248361,15620
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,391821,82331
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,76608,8338
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,14888,5350
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,224286,27961
030119,Outros peixes ornamentais vivos,11,2014,28438,347
030571,Barbatanas de tubarão,11,2014,54924,1649
030489,"Filés de outros peixes, congelados",11,2014,97378,11610
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",11,2014,29994,4901
030611,Lagostas congeladas,10,2014,7902023,225240
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2014,2212772,377964
030611,Lagostas congeladas,10,2014,756245,34920
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2014,157150,69760
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2014,2612016,1215200
030572,"Cabeças, caudas e bexigas natatórias, de peixes",10,2014,1428679,39654
030289,"Outros peixes, exceto fígados, ovas e sêmen",10,2014,262042,52885
030111,Peixes ornamentais de água doce,10,2014,1010414,7192
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",10,2014,200475,35495
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",10,2014,236444,35195
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2014,348776,71325
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2014,324845,28485
030617,"Outros camarões, congelados",10,2014,1235881,78100
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2014,124518,11620
030382,"Raias (rajidae), congeladas",10,2014,294280,97500
030571,Barbatanas de tubarão,10,2014,124059,4274
030389,"Outros peixes, exceto fígados, ovas e sêmen",10,2014,551880,308000
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2014,192519,26005
030489,"Filés de outros peixes, congelados",10,2014,19013,1894
030119,Outros peixes ornamentais vivos,10,2014,27913,411
030489,"Filés de outros peixes, congelados",10,2014,457777,54035
030289,"Outros peixes, exceto fígados, ovas e sêmen",10,2014,864,150
030611,Lagostas congeladas,09,2014,8635455,249087
030611,Lagostas congeladas,09,2014,453950,19650
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2014,1718232,300756
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2014,2302548,1080466
030572,"Cabeças, caudas e bexigas natatórias, de peixes",09,2014,1476135,38537
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2014,82180,23480
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",09,2014,164278,27878
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",09,2014,151810,26221
030617,"Outros camarões, congelados",09,2014,471908,30740
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2014,115005,12828
030111,Peixes ornamentais de água doce,09,2014,1230715,7059
030289,"Outros peixes, exceto fígados, ovas e sêmen",09,2014,219621,46066
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2014,102541,52240
030389,"Outros peixes, exceto fígados, ovas e sêmen",09,2014,208351,43067
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2014,44955,5309
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2014,1667,580
030353,"Sardinhas, congeladas",09,2014,18480,6000
030382,"Raias (rajidae), congeladas",09,2014,253490,84180
030571,Barbatanas de tubarão,09,2014,12049,201
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",09,2014,31065,5076
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2014,92172,50490
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2014,13696,4766
030119,Outros peixes ornamentais vivos,09,2014,23395,383
030489,"Filés de outros peixes, congelados",09,2014,293974,26897
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",09,2014,90202,13873
030611,Lagostas congeladas,08,2014,8971903,263777
030611,Lagostas congeladas,08,2014,1381861,64050
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2014,1355425,490097
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2014,1921923,332509
030572,"Cabeças, caudas e bexigas natatórias, de peixes",08,2014,2021994,42949
030259,"Outros peixes das famílias bregmacerotidae, gadidae, etc.",08,2014,171939,27640
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2014,615247,137705
030247,"Espadarte (Xiphias gladius), frescos ou refrigerados",08,2014,227935,43221
030111,Peixes ornamentais de água doce,08,2014,1785993,6914
030289,"Outros peixes, exceto fígados, ovas e sêmen",08,2014,242603,50460
030431,"Filés de tilápias (frescos, refrigerados ou congelados)",08,2014,9375,1135
030234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2014,100796,11301
030232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2014,61288,6779
030389,"Outros peixes, exceto fígados, ovas e sêmen",08,2014,391969,216010
030489,"Filés de outros peixes, congelados",08,2014,38580,2919
030382,"Raias (rajidae), congeladas",08,2014,369210,123070
030571,Barbatanas de tubarão,08,2014,105344,3554
030489,"Filés de outros peixes, congelados",08,2014,332563,29717
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",08,2014,40429,6520
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2014,100220,44700
030119,Outros peixes ornamentais vivos,08,2014,28807,271
030289,"Outros peixes, exceto fígados, ovas e sêmen",08,2014,329,60
030459,"Outros filés de peixes, frescos ou refrigerados",08,2014,3555,393
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,200741,99927
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",07,2014,40300,6585
030289,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,1099,200
030459,"Outros filés de peixes, frescos ou refrigerados",07,2014,6015,663
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",06,2014,36261,5925
030459,"Outros filés de peixes, frescos ou refrigerados",06,2014,4802,528
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",05,2014,36342,5938
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",05,2014,94374,13199
030357,"Espadarte (Xiphias gladius), congelado",04,2014,143877,26152
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2014,12627,2869
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",04,2014,29376,4800
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",04,2014,23760,22080
030344,"Albacoras-bandolim (patudos), congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2014,20669,4686
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",03,2014,28305,4625
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",03,2014,102061,6605
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2014,1936086,1007387
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2014,4903,641
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2014,58294,20000
030449,"Filés de outros peixes, frescos ou refrigerados",02,2014,7203,696
030289,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,213,30
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2014,1314147,616103
030484,"Filés de espadarte (Xiphias gladius), congelados",01,2014,5363,518
030449,"Filés de outros peixes, frescos ou refrigerados",01,2014,6080,587
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,62703,24540
030390,"Fígados, ovas e sêmen de peixes, congelados",11,2014,135408,26040
030357,"Espadarte (Xiphias gladius), congelado",11,2014,85407,18333
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,170,70
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",11,2014,83075,11910
030390,"Fígados, ovas e sêmen de peixes, congelados",10,2014,269613,30124
030617,"Outros camarões, congelados",10,2014,437138,30469
030614,Caranguejos congelados,10,2014,79510,14088
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",10,2014,177139,75520
030454,"Filé de espadartes (Xiphias gladius), fresco ou refrigerado",10,2014,39143,6396
030369,"Outros peixes de famílias específicas, exceto fígados, ovos e sêmen",10,2014,40300,26000
030390,"Fígados, ovas e sêmen de peixes, congelados",09,2014,2748455,132673
030390,"Fígados, ovas e sêmen de peixes, congelados",08,2014,756506,43693
030617,"Outros camarões, congelados",08,2014,705771,46800
030239,"Outros atuns frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",08,2014,142636,19727
030449,"Filés de outros peixes, frescos ou refrigerados",08,2014,4087,408
030390,"Fígados, ovas e sêmen de peixes, congelados",07,2014,500112,96470
030617,"Outros camarões, congelados",07,2014,370882,41280
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",07,2014,4679,685
030289,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,250,50
030390,"Fígados, ovas e sêmen de peixes, congelados",06,2014,540560,118440
