year,month,taxa,species,production_kg,value_rs
2014,4,Peixe Ósseo,Acará,5,25
2014,4,Peixe Ósseo,Água-fria,39,97.5
2014,4,Peixe Ósseo,Agulha,109,163.5
2014,4,Peixe Ósseo,Agulhão,37,92.5
2014,4,Peixe Ósseo,Agulhão-vela platypterus,40,204
2014,4,Peixe Ósseo,Atuns agrupados,100,2000
2014,4,Peixe Ósseo,Badejo,120,1620
2014,4,Peixe Ósseo,Badejo-mira,14,118
2014,4,Peixe Ósseo,Bagre,219.2,635.75
2014,4,Peixe Ósseo,Bagre-africano,2.5,10.63
2014,4,Peixe Ósseo,Bagre-amarelo,332.2,516.72
2014,4,Peixe Ósseo,Bagre-branco,21106.6,71586.34
2014,4,Peixe Ósseo,Baiacú,160.5,1044.75
2014,4,Peixe Ósseo,Batata,807,3510
2014,4,Peixe Ósseo,Betara,26529.7,62518.76
2014,4,Peixe Ósseo,Bicuda,711.25,2246.4
2014,4,Peixe Ósseo,Bonito-cachorra,602.8,1236.37
2014,4,Peixe Ósseo,Bonito-pintado,15,27
2014,4,Peixe Ósseo,Bonitos agrupados,2082,4950
2014,4,Peixe Ósseo,Bonito-serrinha,788,1970
2014,4,Peixe Ósseo,Budião,54.8,548
2014,4,Peixe Ósseo,Cabrinha,16392.5,24307.23
2014,4,Peixe Ósseo,Canhanha,1,4.5
2014,4,Peixe Ósseo,Caranha,148,1444.25
2014,4,Peixe Ósseo,Carapau,3669.6,19968.98
2014,4,Peixe Ósseo,Carapeba,651.7,2072.08
2014,4,Peixe Ósseo,Caraputanga,63.1,225.53
2014,4,Peixe Ósseo,Caratinga,402.5,2685
2014,4,Peixe Ósseo,Cascudo,492.6,2463
2014,4,Peixe Ósseo,Castanha,1517.8,4484.2
2014,4,Peixe Ósseo,Cavala,656.5,10367.42
2014,4,Peixe Ósseo,Cavalinha,106918,104388
2014,4,Peixe Ósseo,Chernes agrupados,16,160
2014,4,Peixe Ósseo,Cioba,845.3,10958.15
2014,4,Peixe Ósseo,Coió,40,200
2014,4,Peixe Ósseo,Congro-rosa,11536,87230
2014,4,Peixe Ósseo,Corvina,234902.72,1306333.03
2014,4,Peixe Ósseo,Curimbatá,7,35
2014,4,Peixe Ósseo,Dourado,610.5,6188.65
2014,4,Peixe Ósseo,Enchova,2003.5,18466.25
2014,4,Peixe Ósseo,Espada,25462.65,44595.13
2014,4,Peixe Ósseo,Espadarte,1000,13500
2014,4,Peixe Ósseo,Galo,1582.3,3419.38
2014,4,Peixe Ósseo,Galo-de-penacho,1439,3325.5
2014,4,Peixe Ósseo,Garoupa,869.9,14877.2
2014,4,Peixe Ósseo,Goete,102124,320715.03
2014,4,Peixe Ósseo,Gordinho,4623.5,6412.38
2014,4,Peixe Ósseo,Guaivira,14956.13,35315.59
2014,4,Peixe Ósseo,Linguado,1592,18022.4
2014,4,Peixe Ósseo,Linguado-areia,9700,21955
2014,4,Peixe Ósseo,Mandi,58,184
2014,4,Peixe Ósseo,Manjuba-chata,2505,43837.5
2014,4,Peixe Ósseo,Manjuba-de-iguape,7501.5,35973.75
2014,4,Peixe Ósseo,Manjubas agrupadas,1065,23962.5
2014,4,Peixe Ósseo,Maria-luíza,1389.5,1111.53
2014,4,Peixe Ósseo,Maria-mole,1731.5,7640.95
2014,4,Peixe Ósseo,Marimbá,36,72
2014,4,Peixe Ósseo,Merluza,15305,35756
2014,4,Peixe Ósseo,Miraguaia,4.7,9.9
2014,4,Peixe Ósseo,Mistura,57623.13,76167.84
2014,4,Peixe Ósseo,Namorado,73,743
2014,4,Peixe Ósseo,Nundiá,59,328
2014,4,Peixe Ósseo,Olhete,264.4,4533.5
2014,4,Peixe Ósseo,Olho-de-boi,444.1,8052.9
2014,4,Peixe Ósseo,Olho-de-cão,10187,24146.22
2014,4,Peixe Ósseo,Oveva,20572,22516.15
2014,4,Peixe Ósseo,Palombeta,7747,20521.6
2014,4,Peixe Ósseo,Pampo,879.9,2199.88
2014,4,Peixe Ósseo,Parambiju,1,14
2014,4,Peixe Ósseo,Pararê,174.3,583.8
2014,4,Peixe Ósseo,Parati,7475.9,19631.84
2014,4,Peixe Ósseo,Parati-barbudo,2,4
2014,4,Peixe Ósseo,Pargo-rosa,1416.6,4288.9
2014,4,Peixe Ósseo,Paru,1920.1,6735.34
2014,4,Peixe Ósseo,Pescada-amarela,499.9,5657.42
2014,4,Peixe Ósseo,Pescada-banana,109,381.5
2014,4,Peixe Ósseo,Pescada-branca,6562.75,70008.02
2014,4,Peixe Ósseo,Pescada-cambucu,7007.8,112980.3
2014,4,Peixe Ósseo,Pescada-dentão,98.5,955.15
2014,4,Peixe Ósseo,Pescada-foguete,86462.35,644026.9
2014,4,Peixe Ósseo,Pescadas agrupadas,26.5,182
2014,4,Peixe Ósseo,Pirajica,3381.4,10658.95
2014,4,Peixe Ósseo,Porco,1997.3,16619.58
2014,4,Peixe Ósseo,Porco-chinelo,1038.5,6699.5
2014,4,Peixe Ósseo,Prejereba,2739.4,27195.88
2014,4,Peixe Ósseo,Robalo,617.7,8855.05
2014,4,Peixe Ósseo,Robalo-flecha,832.85,18800.38
2014,4,Peixe Ósseo,Robalo-peva,2774.8,36124.16
2014,4,Peixe Ósseo,Roncador,13031,22373
2014,4,Peixe Ósseo,Sabão,5,3.75
2014,4,Peixe Ósseo,Saguá,14.5,29
2014,4,Peixe Ósseo,Salema,10,13.5
2014,4,Peixe Ósseo,Sapo,5065,14237.48
2014,4,Peixe Ósseo,Sardinha-bandeira,364,294.2
2014,4,Peixe Ósseo,Sardinha-verdadeira,468080,686133.67
2014,4,Peixe Ósseo,Sargo,39.9,315.75
2014,4,Peixe Ósseo,Sari-sari,386.44,1136.2
2014,4,Peixe Ósseo,Sernambiguara,24.5,88.5
2014,4,Peixe Ósseo,Sororoca,5108.7,52019.6
2014,4,Peixe Ósseo,Tainha,13715.9,95986.32
2014,4,Peixe Ósseo,Tira-vira,60,195
2014,4,Peixe Ósseo,Tortinha,181.7,574.85
2014,4,Peixe Ósseo,Traíra,511.4,3170.83
2014,4,Peixe Ósseo,Trilha,115,460
2014,4,Peixe Ósseo,Trombeta,20,65
2014,4,Peixe Ósseo,Ubarana,6.5,6.2
2014,4,Peixe Ósseo,Vermelho,279.5,2940.23
2014,4,Peixe Ósseo,Vermelho-henrique,30,90
2014,4,Peixe Ósseo,Xarelete,35,146.25
2014,4,Peixe Ósseo,Xaréu,206.9,1511.6
2014,4,Peixe Ósseo,Xaréu-branco,130.8,1117.35
2014,4,Peixe Ósseo,Xixarro,146.9,593.8
2014,4,,,0,0
2014,5,Crustáceo,Camarão-cristalino,230,1300
2014,5,Crustáceo,Camarão-estuarino,297.04,10677.98
2014,5,Crustáceo,Camarão-legítimo,165.52,3514.2
2014,5,Crustáceo,Camarão-rosa,80,3200
2014,5,Crustáceo,Camarão-sete-barbas,72,1440
2014,5,Crustáceo,Caranguejo-uçá,10864.62,46668.57
2014,5,Crustáceo,Lagosta,0.9,27
2014,5,Crustáceo,Lagostim,4663.6,50401.26
2014,5,Crustáceo,Pitú-de-iguape,354.02,11566
2014,5,Crustáceo,Sapateira,60,1020
2014,5,Crustáceo,Siri-azul,6437.3,52051.53
2014,5,Crustáceo,Siri-candeia,3.95,19.75
2014,5,Crustáceo,Siris agrupados,90.9,816.25
2014,5,Molusco,Berbigão,76,355
2014,5,Molusco,Lula,1402.1,12923.5
2014,5,Molusco,Mexilhão,2976.6,35161.86
2014,5,Molusco,Mexilhão-do-mangue,461.65,2298.25
2014,5,Molusco,Ostra,19292.12,67107.99
2014,5,Molusco,Polvo,32704.1,493979.2
2014,5,Molusco,Saquaritá,7,70
2014,5,Peixe Cartilaginoso,Anequim,41,360
2014,5,Peixe Cartilaginoso,Cação-galha-preta,10,110
2014,5,Peixe Cartilaginoso,Cação-rola-rola,1550.59,10855
2014,5,Peixe Cartilaginoso,Cações agrupados,3075.1,23463.9
2014,5,Peixe Cartilaginoso,Cambeva,165.3,773.9
2014,5,Peixe Cartilaginoso,Machote,64.5,649.75
2014,5,Peixe Cartilaginoso,Mangona,714,5491
2014,5,Peixe Cartilaginoso,Raia-emplastro,1400,1260
2014,5,Peixe Cartilaginoso,Raia-emplastro-castelnaui,10,10
2014,5,Peixe Cartilaginoso,Raia-jamanta,5,35
2014,5,Peixe Cartilaginoso,Raia-manteiga,2.62,18.34
2014,5,Peixe Cartilaginoso,Raias agrupadas,2650.5,3471.68
2014,5,Peixe Cartilaginoso,Tintureira,30,274
2014,5,Peixe Ósseo,Abrótea,10675.8,21083.28
2014,5,Peixe Ósseo,Acará,2,5
2014,5,Peixe Ósseo,Água-fria,6,15
2014,5,Peixe Ósseo,Agulha,42,87.5
2014,5,Peixe Ósseo,Agulhão,185,3461
2014,5,Peixe Ósseo,Agulhão-vela,30,525
2014,5,Peixe Ósseo,Atuns agrupados,21.5,309
2014,5,Peixe Ósseo,Badejo,24.9,236.7
2014,5,Peixe Ósseo,Badejo-mira,25.5,204.5
2014,5,Peixe Ósseo,Bagre,549.4,1590.48
2014,5,Peixe Ósseo,Bagre-africano,17.6,74.8
2014,5,Peixe Ósseo,Bagre-amarelo,315.3,888.9
2014,5,Peixe Ósseo,Bagre-branco,19657.4,58638.4
2014,5,Peixe Ósseo,Baiacú,43.8,345
2014,5,Peixe Ósseo,Batata,1222,5681
2014,5,Peixe Ósseo,Betara,39485,100649.92
2014,5,Peixe Ósseo,Bicuda,1330.4,4059.3
2014,5,Peixe Ósseo,Bonito-cachorra,769,1503.25
2014,5,Peixe Ósseo,Bonito-pintado,1226.5,2905.95
2014,5,Peixe Ósseo,Bonitos agrupados,2084,5066.97
2014,5,Peixe Ósseo,Budião,3.4,30.6
2014,5,Peixe Ósseo,Cabrinha,22041,30665.45
2014,5,Peixe Ósseo,Cangoá,180,752
2014,5,Peixe Ósseo,Canhanha,0.9,4.05
2014,5,Peixe Ósseo,Caranha,17.8,201.2
2014,5,Peixe Ósseo,Carapau,8440.1,33951.73
2014,5,Peixe Ósseo,Carapeba,826.1,2822.4
2014,5,Peixe Ósseo,Caraputanga,31,85.25
2014,5,Peixe Ósseo,Caratinga,445.5,2978.67
2014,5,Peixe Ósseo,Carpa,1.3,6.5
2014,5,Peixe Ósseo,Cascudo,356.1,1780.5
2014,5,Peixe Ósseo,Castanha,998,1118
2014,5,Peixe Ósseo,Cavala,2699.1,48376.63
2014,5,Peixe Ósseo,Cavalinha,1205,1984.5
2014,5,Peixe Ósseo,Cherne-verdadeiro,16.5,231
2014,5,Peixe Ósseo,Cioba,458.4,4163.8
2014,5,Peixe Ósseo,Congro-rosa,8250,58620
2014,5,Peixe Ósseo,Congros e enguias,9,9
2014,5,Peixe Ósseo,Corcoroca,50,50
2014,5,Peixe Ósseo,Corvina,261565.38,1150527.43
2014,5,Peixe Ósseo,Dourado,242,2215.4
2014,5,Peixe Ósseo,Enchova,1286.1,12791.73
2014,5,Peixe Ósseo,Espada,28027.82,60998.85
2014,5,Peixe Ósseo,Galo,5291.7,13440.77
2014,5,Peixe Ósseo,Galo-de-penacho,837,2641.25
2014,5,Peixe Ósseo,Garoupa,977,17581.35
2014,5,Peixe Ósseo,Goete,109020,351241.72
2014,5,Peixe Ósseo,Gordinho,5458,9214.18
2014,5,Peixe Ósseo,Guaivira,15569.8,42276.68
2014,5,Peixe Ósseo,Linguado,1336.8,13279.05
2014,5,Peixe Ósseo,Linguado-areia,9210,22229.5
2014,5,Peixe Ósseo,Mandi,26,144
2014,5,Peixe Ósseo,Manjuba-chata,4502.5,77443.75
2014,5,Peixe Ósseo,Manjuba-de-iguape,1131.8,6674.52
2014,5,Peixe Ósseo,Manjubas agrupadas,75,1687.5
2014,5,Peixe Ósseo,Maria-luíza,1118,1071.85
2014,5,Peixe Ósseo,Maria-mole,2484.5,7370.12
2014,5,Peixe Ósseo,Marimbá,2,4
2014,5,Peixe Ósseo,Merluza,8389,17687
2014,5,Peixe Ósseo,Miraguaia,72.1,206.1
2014,5,Peixe Ósseo,Mistura,65163.77,73084.32
2014,5,Peixe Ósseo,Namorado,83,637
2014,5,Peixe Ósseo,Nundiá,10,50
2014,5,Peixe Ósseo,Olhete,255,3859
2014,5,Peixe Ósseo,Olho-de-boi,532.7,9081.3
2014,5,Peixe Ósseo,Olho-de-cão,14763.7,33377.77
2014,5,Peixe Ósseo,Oveva,15969,16569.38
2014,5,Peixe Ósseo,Palombeta,1538,2793.13
2014,5,Peixe Ósseo,Pampo,477.7,1152.25
2014,5,Peixe Ósseo,Parambiju,32,465
2014,5,Peixe Ósseo,Pararê,151.7,472.7
2014,5,Peixe Ósseo,Parati,8101.2,18344.62
2014,5,Peixe Ósseo,Pargo-rosa,985.1,4546.07
2014,5,Peixe Ósseo,Paru,1234.9,4523.9
2014,5,Peixe Ósseo,Pescada-amarela,780.7,10795.19
2014,5,Peixe Ósseo,Pescada-banana,13,108
2014,5,Peixe Ósseo,Pescada-branca,8190.65,88303.07
2014,5,Peixe Ósseo,Pescada-cambucu,4301.8,57364.53
2014,5,Peixe Ósseo,Pescada-dentão,577.7,5608.58
2014,5,Peixe Ósseo,Pescada-foguete,76008.14,544305.65
2014,5,Peixe Ósseo,Pescadas agrupadas,47,258.5
2014,5,Peixe Ósseo,Pirajica,1710,5985.8
2014,5,Peixe Ósseo,Porco,3468.2,25846.27
2014,5,Peixe Ósseo,Porco-chinelo,1007,6071
2014,5,Peixe Ósseo,Porco-peludo,1.5,3.75
2014,5,Peixe Ósseo,Prejereba,1227.43,13407.51
2014,5,Peixe Ósseo,Robalo,733.7,8167.52
2014,5,Peixe Ósseo,Robalo-flecha,482,11114.02
2014,5,Peixe Ósseo,Robalo-peva,1396.75,18283.81
2014,5,Peixe Ósseo,Roncador,20048,33762
2014,5,Peixe Ósseo,Saguá,35,47.6
2014,5,Peixe Ósseo,Sapo,2738,8891.85
2014,5,Peixe Ósseo,Sardinha-bandeira,11648,12121.7
2014,5,Peixe Ósseo,Sardinha-verdadeira,323730,560630
2014,5,Peixe Ósseo,Sargo,86.1,725.43
2014,5,Peixe Ósseo,Sari-sari,673.63,2869.52
2014,5,Peixe Ósseo,Savelha,37020,18518
2014,5,Peixe Ósseo,Sernambiguara,43,615.25
2014,5,Peixe Ósseo,Sororoca,13969.1,119947.92
2014,5,Peixe Ósseo,Tainha,29143.9,182149.63
2014,5,Peixe Ósseo,Tira-vira,6.5,6.5
2014,5,Peixe Ósseo,Tortinha,270,825.13
2014,5,Peixe Ósseo,Traíra,227.2,1136
2014,5,Peixe Ósseo,Trilha,29,116
2014,5,Peixe Ósseo,Ubarana,45,130
2014,5,Peixe Ósseo,Vermelho,213.7,1686.75
2014,5,Peixe Ósseo,Xarelete,16.5,44.25
2014,5,Peixe Ósseo,Xaréu,144.2,742.1
2014,5,Peixe Ósseo,Xaréu-branco,69.3,438
2014,5,Peixe Ósseo,Xixarro,507,417.5
2014,5,,,0,0
2014,6,Crustáceo,Camarão-cristalino,200,1500
2014,6,Crustáceo,Camarão-estuarino,257.48,13492.47
2014,6,Crustáceo,Camarão-legítimo,52673.46,1241187.21
2014,6,Crustáceo,Camarão-rosa,27473.7,977528.5
2014,6,Crustáceo,Camarão-sete-barbas,516587.6,3336785.99
2014,6,Crustáceo,Caranguejo-uçá,9300.83,40660.08
2014,6,Crustáceo,Lagosta,1,70
2014,6,Crustáceo,Lagostim,1880,21020
2014,6,Crustáceo,Pitú-de-iguape,435.49,11161.94
2014,6,Crustáceo,Sapateira,323,5952.5
2014,6,Crustáceo,Siri-azul,5017.8,43100.4
2014,6,Crustáceo,Siri-candeia,331,710.13
2014,6,Crustáceo,Siris agrupados,582.3,1555.88
2014,6,Molusco,Berbigão,145,605
2014,6,Molusco,Lula,1871.55,18399.4
2014,6,Molusco,Mexilhão,3411,45850.43
2014,6,Molusco,Mexilhão-do-mangue,541.8,2636.5
2014,6,Molusco,Ostra,12893.66,57783.44
2014,6,Molusco,Polvo,25238.7,456143.23
2014,6,Peixe Cartilaginoso,Anequim,1905.5,15282.5
2014,6,Peixe Cartilaginoso,Cação-anjo,50,137.5
2014,6,Peixe Cartilaginoso,Cação-azul,1200,6600
2014,6,Peixe Cartilaginoso,Cação-cola-fina,47.5,332.5
2014,6,Peixe Cartilaginoso,Cação-rola-rola,1305.82,9632.52
2014,6,Peixe Cartilaginoso,Cações agrupados,3540.75,29659.18
2014,6,Peixe Cartilaginoso,Cambeva,224.4,1801.2
2014,6,Peixe Cartilaginoso,Machote,309,3789.5
2014,6,Peixe Cartilaginoso,Mangona,70,455
2014,6,Peixe Cartilaginoso,Raia-emplastro,4950,3495
2014,6,Peixe Cartilaginoso,Raias agrupadas,5108.3,7631.98
2014,6,Peixe Cartilaginoso,Viola,8.2,102.8
2014,6,Peixe Ósseo,Abrótea,5282.2,15192.7
2014,6,Peixe Ósseo,Acará,13.5,42.5
2014,6,Peixe Ósseo,Agulha,1.7,1.7
2014,6,Peixe Ósseo,Agulhão-branco,19.3,173.7
2014,6,Peixe Ósseo,Albacora-branca,100,500
2014,6,Peixe Ósseo,Atuns agrupados,619,9285
2014,6,Peixe Ósseo,Badejo,3,23
2014,6,Peixe Ósseo,Bagre,558.5,1152.92
2014,6,Peixe Ósseo,Bagre-africano,38.3,183.9
2014,6,Peixe Ósseo,Bagre-amarelo,158.6,339.1
2014,6,Peixe Ósseo,Bagre-branco,15386,53750.52
2014,6,Peixe Ósseo,Baiacú,12.5,49
2014,6,Peixe Ósseo,Batata,386,4246
2014,6,Peixe Ósseo,Betara,21525.3,55881.28
2014,6,Peixe Ósseo,Bicuda,2569.1,5068.5
2014,6,Peixe Ósseo,Bonito-cachorra,161,366
2014,6,Peixe Ósseo,Bonito-pintado,131,327.5
2014,6,Peixe Ósseo,Bonitos agrupados,98,397
2014,6,Peixe Ósseo,Cabrinha,26342.76,42284.79
2014,6,Peixe Ósseo,Caranha,454.7,4245.6
2014,6,Peixe Ósseo,Carapau,2118.5,7378.88
2014,6,Peixe Ósseo,Carapeba,393.9,2055.12
2014,6,Peixe Ósseo,Caratinga,496.8,2772.85
2014,6,Peixe Ósseo,Cascudo,434.5,2180.5
2014,6,Peixe Ósseo,Castanha,1101,2203
2014,6,Peixe Ósseo,Cavala,250.5,4871.5
2014,6,Peixe Ósseo,Chernes agrupados,2,30.5
2014,6,Peixe Ósseo,Cioba,958.1,6623.45
2014,6,Peixe Ósseo,Congro-rosa,7824,65677
2014,6,Peixe Ósseo,Corcoroca,100,100
2014,6,Peixe Ósseo,Corvina,160341.82,719082.74
2014,6,Peixe Ósseo,Dourado,98.5,790.75
2014,6,Peixe Ósseo,Enchova,1417.5,14062.92
2014,6,Peixe Ósseo,Enchova-preta,59,1063
2014,6,Peixe Ósseo,Espada,8920.65,22661.26
2014,6,Peixe Ósseo,Espadarte,4800,60600
2014,6,Peixe Ósseo,Galo,71313.8,107761.93
2014,6,Peixe Ósseo,Galo-de-penacho,1100,2200
2014,6,Peixe Ósseo,Galo-sem-penacho,80,280
2014,6,Peixe Ósseo,Garoupa,549.9,11739.15
2014,6,Peixe Ósseo,Goete,70584,248084.08
2014,6,Peixe Ósseo,Gordinho,8449,11395.42
2014,6,Peixe Ósseo,Guaivira,14980.64,37929.79
2014,6,Peixe Ósseo,Linguado,1782.1,18232.07
2014,6,Peixe Ósseo,Linguado-areia,5410,14921
2014,6,Peixe Ósseo,Mandi,85.2,444
2014,6,Peixe Ósseo,Manjuba-chata,2177,36410
2014,6,Peixe Ósseo,Manjuba-de-iguape,261,1570.5
2014,6,Peixe Ósseo,Manjubas,57.46,354.53
2014,6,Peixe Ósseo,Manjubas agrupadas,50,87.5
2014,6,Peixe Ósseo,Maria-luíza,1128.6,1218.88
2014,6,Peixe Ósseo,Maria-mole,5366.1,14304.65
2014,6,Peixe Ósseo,Marimbá,10,20
2014,6,Peixe Ósseo,Merluza,7050,13725
2014,6,Peixe Ósseo,Micholes agrupados,41,61.5
2014,6,Peixe Ósseo,Miraguaia,75.2,198.15
2014,6,Peixe Ósseo,Mistura,61945.75,83847.56
2014,6,Peixe Ósseo,Namorado,584.5,6111.5
2014,6,Peixe Ósseo,Nundiá,53,180
2014,6,Peixe Ósseo,Olhete,69.8,1158.7
2014,6,Peixe Ósseo,Olho-de-boi,51.3,899.05
2014,6,Peixe Ósseo,Olho-de-cão,3272,8321.08
2014,6,Peixe Ósseo,Oveva,7194,8564.73
2014,6,Peixe Ósseo,Palombeta,35806,35671.47
2014,6,Peixe Ósseo,Pampo,412,709.25
2014,6,Peixe Ósseo,Pampo-galhudo,26,109.8
2014,6,Peixe Ósseo,Parambiju,46.4,835.2
2014,6,Peixe Ósseo,Pararê,88,317.53
2014,6,Peixe Ósseo,Parati,9605.7,20906.19
2014,6,Peixe Ósseo,Parati-barbudo,15,45
2014,6,Peixe Ósseo,Pargo-rosa,749,3058
2014,6,Peixe Ósseo,Paru,10118.6,41322.53
2014,6,Peixe Ósseo,Peixe-prego,33,231
2014,6,Peixe Ósseo,Pescada-amarela,7218.5,112436.44
2014,6,Peixe Ósseo,Pescada-banana,85.5,615.44
2014,6,Peixe Ósseo,Pescada-branca,22915.8,239300.49
2014,6,Peixe Ósseo,Pescada-cambucu,4431.99,76220.53
2014,6,Peixe Ósseo,Pescada-dentão,688.8,7257.18
2014,6,Peixe Ósseo,Pescada-foguete,53984.9,400888.94
2014,6,Peixe Ósseo,Pescadas agrupadas,35.9,329
2014,6,Peixe Ósseo,Pirajica,972.3,3103.68
2014,6,Peixe Ósseo,Porco,1886.1,18252.55
2014,6,Peixe Ósseo,Porco-chinelo,200.7,955.25
2014,6,Peixe Ósseo,Porco-peludo,668,2800
2014,6,Peixe Ósseo,Prejereba,863.1,7804.45
2014,6,Peixe Ósseo,Robalo,584.5,8672.15
2014,6,Peixe Ósseo,Robalo-flecha,623.2,12843.28
2014,6,Peixe Ósseo,Robalo-peva,2090.33,30574.12
2014,6,Peixe Ósseo,Roncador,4195.5,6541.5
2014,6,Peixe Ósseo,Saguá,19,19
2014,6,Peixe Ósseo,Saguaru,4,28
2014,6,Peixe Ósseo,Salema,10,41.75
2014,6,Peixe Ósseo,Sapo,768,3018
2014,6,Peixe Ósseo,Sardinha-bandeira,15836.5,19693.75
2014,6,Peixe Ósseo,Sardinha-verdadeira,126002,208010
2014,6,Peixe Ósseo,Sargo,93.8,580
2014,6,Peixe Ósseo,Sari-sari,640.7,2474.46
2014,6,Peixe Ósseo,Savelha,790,650
2014,6,Peixe Ósseo,Sernambiguara,59,386
2014,6,Peixe Ósseo,Sororoca,29968.25,243174.97
2014,6,Peixe Ósseo,Tainha,79214.4,491881.31
2014,6,Peixe Ósseo,Tira-vira,806,1638.1
2014,6,Peixe Ósseo,Tortinha,126.2,609.85
2014,6,Peixe Ósseo,Traíra,552.7,3400.31
2014,6,Peixe Ósseo,Trilha,5157,24372
2014,6,Peixe Ósseo,Trombeta,20,90
2014,6,Peixe Ósseo,Vermelho,13,210.4
2014,6,Peixe Ósseo,Xarelete,44,242
2014,6,Peixe Ósseo,Xaréu,619,3252.5
2014,6,Peixe Ósseo,Xaréu-branco,17,158.5
2014,6,,,0,0
2014,7,Crustáceo,Camarão-cristalino,130,780
2014,7,Crustáceo,Camarão-estuarino,228.25,10498.08
2014,7,Crustáceo,Camarão-legítimo,25495.24,651441.46
2014,7,Crustáceo,Camarão-rosa,36579,1334493
2014,7,Crustáceo,Camarão-santana,700,3150
2014,7,Crustáceo,Camarão-sete-barbas,291025.7,1782403.4
2014,7,Crustáceo,Caranguejo-uçá,9386.9,46340.97
2014,7,Crustáceo,Lagosta,16,640
2014,7,Crustáceo,Lagostim,1578,14269
2014,7,Crustáceo,Lagostim-de-iguape,3.5,63
2014,7,Crustáceo,Pitú-de-iguape,368.64,23336.5
2014,7,Crustáceo,Sapateira,331,5288
2014,7,Crustáceo,Siri-azul,4896.5,47155.67
2014,7,Crustáceo,Siri-candeia,314,716.5
2014,7,Crustáceo,Siris agrupados,326.94,1280.08
2014,7,Molusco,Berbigão,48,134
2014,7,Molusco,Concha,10,0
2014,7,Molusco,Lula,917.4,6406
2014,7,Molusco,Mexilhão,2163.1,24371.8
2014,7,Molusco,Mexilhão-do-mangue,604.1,3070.5
2014,7,Molusco,Ostra,24198.69,88758.44
2014,7,Molusco,Polvo,28758.3,449153.6
2014,7,Molusco,Saquaritá,3,30
2014,7,Peixe Cartilaginoso,Anequim,350,3325
2014,7,Peixe Cartilaginoso,Cação-anjo,67,180
2014,7,Peixe Cartilaginoso,Cação-azul,3000,30000
2014,7,Peixe Cartilaginoso,Cação-rola-rola,545.07,3870.4
2014,7,Peixe Cartilaginoso,Cações agrupados,6072.8,61425.44
2014,7,Peixe Cartilaginoso,Cambeva,45.5,528
2014,7,Peixe Cartilaginoso,Machote,144,1850
2014,7,Peixe Cartilaginoso,Raia-emplastro,4176,4236.6
2014,7,Peixe Cartilaginoso,Raia-emplastro-castelnaui,1000,1500
2014,7,Peixe Cartilaginoso,Raias agrupadas,5729.5,10078.32
2014,7,Peixe Cartilaginoso,Viola,15,60
2014,7,Peixe Ósseo,Abrótea,8611,15990.3
2014,7,Peixe Ósseo,Acará,19,61.25
2014,7,Peixe Ósseo,Agulha,2.5,1.25
2014,7,Peixe Ósseo,Agulhão,120,1440
2014,7,Peixe Ósseo,Atuns agrupados,308,5820
2014,7,Peixe Ósseo,Badejo,21,565
2014,7,Peixe Ósseo,Bagre,636.8,1543.9
2014,7,Peixe Ósseo,Bagre-africano,14,70
2014,7,Peixe Ósseo,Bagre-amarelo,318.8,1006.24
2014,7,Peixe Ósseo,Bagre-branco,14464.9,49105.46
2014,7,Peixe Ósseo,Batata,878,3886.2
2014,7,Peixe Ósseo,Betara,35032.9,96904.13
2014,7,Peixe Ósseo,Bicuda,393.5,780.65
2014,7,Peixe Ósseo,Bonito-cachorra,36,99
2014,7,Peixe Ósseo,Bonito-pintado,150,412.5
2014,7,Peixe Ósseo,Bonitos agrupados,214,862
2014,7,Peixe Ósseo,Cabrinha,24928,43604.1
2014,7,Peixe Ósseo,Canhanha,20,40
2014,7,Peixe Ósseo,Caranha,48.4,206.8
2014,7,Peixe Ósseo,Carapau,17131.9,48631.35
2014,7,Peixe Ósseo,Carapeba,428.4,1319.29
2014,7,Peixe Ósseo,Carapicu,1,7
2014,7,Peixe Ósseo,Caraputanga,11,44
2014,7,Peixe Ósseo,Caratinga,385.5,2375
2014,7,Peixe Ósseo,Cascudo,497.7,2488.5
2014,7,Peixe Ósseo,Castanha,1258,2699
2014,7,Peixe Ósseo,Cavala,29,590
2014,7,Peixe Ósseo,Cavalinha,400,600
2014,7,Peixe Ósseo,Chernes agrupados,50.8,1064
2014,7,Peixe Ósseo,Cherne-verdadeiro,29,652.5
2014,7,Peixe Ósseo,Cioba,342.8,3898.83
2014,7,Peixe Ósseo,Congro,214,428
2014,7,Peixe Ósseo,Congro-rosa,7788,64740
2014,7,Peixe Ósseo,Corvina,242492.85,1083501.39
2014,7,Peixe Ósseo,Dourado,238,2694.5
2014,7,Peixe Ósseo,Enchova,2727.4,37165.13
2014,7,Peixe Ósseo,Espada,19064.7,48024.56
2014,7,Peixe Ósseo,Espadarte,1500,20250
2014,7,Peixe Ósseo,Galo,3578.9,10156.68
2014,7,Peixe Ósseo,Galo-de-penacho,40,44
2014,7,Peixe Ósseo,Garoupa,1800.1,34257.6
2014,7,Peixe Ósseo,Goete,57445,232761.9
2014,7,Peixe Ósseo,Gordinho,5936,12055.02
2014,7,Peixe Ósseo,Guaivira,11720.3,28637.7
2014,7,Peixe Ósseo,Linguado,3812,42029.18
2014,7,Peixe Ósseo,Linguado-areia,9475,20180.1
2014,7,Peixe Ósseo,Mandi,27,131
2014,7,Peixe Ósseo,Manjuba-chata,1680,14145
