code,description,month,year,value_uss,quantity_kg
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",07,2014,29079097,5158540
030353,"Sardinhas, congeladas",07,2014,1529562,1787504
030474,"Filés de merluzas e abroteas, congelados",07,2014,6326680,2018044
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",07,2014,5619049,2695420
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",07,2014,6381261,929544
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",07,2014,1934707,844560
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",07,2014,3888961,950747
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",07,2014,674685,112500
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",07,2014,1406029,290956
030381,Cação e outros tubarões,07,2014,1952039,619707
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",07,2014,216873,40000
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",07,2014,1595872,215911
030489,"Filés de outros peixes, congelados",07,2014,5526988,2032675
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,07,2014,1732196,188160
030381,Cação e outros tubarões,07,2014,2239850,1007448
030532,"Filés de peixes de famílias específicas, não defumado",07,2014,728560,100000
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",07,2014,137451,54766
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,2289515,708028
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",07,2014,5158573,750159
030473,"Filé de saithe (Pollachius virens), congelado",07,2014,218395,56142
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",07,2014,1498797,305808
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,27360,11300
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,206124,136700
030541,"Salmões-do-pacífico, do-atlântico e do-danúbio, defumados, mesmo em filés",07,2014,256845,17274
030354,"Cavalinhas, congeladas",07,2014,385551,354033
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",07,2014,341636,190813
030312,"Outros salmões-do-pacífico, congelados",07,2014,513193,196628
030365,"Saithe (Pollachius virens), congelado",07,2014,25583,4480
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,36200,15000
030381,Cação e outros tubarões,07,2014,7200,12000
030495,"Peixes de famílias diversas, exceto a merluza-do-alasca",07,2014,150965,17000
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,29883,15000
030351,"Arenques (Clupea arengus, Clupea pallasii) congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",07,2014,29580,25000
030119,Outros peixes ornamentais vivos,07,2014,30650,963
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",07,2014,14865,482
030111,Peixes ornamentais de água doce,07,2014,4820,245
030389,"Outros peixes, exceto fígados, ovas e sêmen",07,2014,63348,30440
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",06,2014,30897218,5005654
030353,"Sardinhas, congeladas",06,2014,1957363,2198668
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",06,2014,5530465,2662920
030474,"Filés de merluzas e abroteas, congelados",06,2014,7140972,2354325
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",06,2014,6801864,1026942
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",06,2014,2114788,504500
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",06,2014,3032429,398811
030381,Cação e outros tubarões,06,2014,2009837,620920
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",06,2014,963618,154000
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",06,2014,1150004,226038
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",06,2014,3124575,1492170
030381,Cação e outros tubarões,06,2014,1611302,700038
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,06,2014,2471883,277800
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",06,2014,193965,36750
030473,"Filé de saithe (Pollachius virens), congelado",06,2014,253875,73517
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",06,2014,38612,7288
030489,"Filés de outros peixes, congelados",06,2014,3749722,1486342
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",06,2014,3472585,520725
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,1681822,500308
030354,"Cavalinhas, congeladas",06,2014,560378,519036
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,137170,81620
030312,"Outros salmões-do-pacífico, congelados",06,2014,808017,254470
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",06,2014,942798,237040
030541,"Salmões-do-pacífico, do-atlântico e do-danúbio, defumados, mesmo em filés",06,2014,85620,4506
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",06,2014,226828,112604
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,61370,27600
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,140525,71680
030389,"Outros peixes, exceto fígados, ovas e sêmen",06,2014,13412,7300
030495,"Peixes de famílias diversas, exceto a merluza-do-alasca",06,2014,150878,17000
030365,"Saithe (Pollachius virens), congelado",06,2014,103192,28768
030367,Merluza-do-alasca (Theragra chalcogramma),06,2014,111008,79578
030119,Outros peixes ornamentais vivos,06,2014,24646,964
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",06,2014,2185,176
030111,Peixes ornamentais de água doce,06,2014,9513,450
030771,"Ameijoas, berbigões e arcas, vivos, frescos ou refrigerados",06,2014,1804,53
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",05,2014,39795099,6087510
030353,"Sardinhas, congeladas",05,2014,1383228,1215850
030474,"Filés de merluzas e abroteas, congelados",05,2014,6558430,2107854
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",05,2014,4967203,2455370
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",05,2014,2513578,290948
030489,"Filés de outros peixes, congelados",05,2014,3777511,1411764
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",05,2014,5131802,730647
030381,Cação e outros tubarões,05,2014,870141,271374
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",05,2014,356128,56000
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",05,2014,198996,37500
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",05,2014,1030363,237500
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,05,2014,2026799,208850
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",05,2014,1615378,282808
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,1062247,361493
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",05,2014,240571,109000
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",05,2014,92092,29500
030381,Cação e outros tubarões,05,2014,1784339,796566
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",05,2014,832118,168929
030312,"Outros salmões-do-pacífico, congelados",05,2014,260617,98294
030473,"Filé de saithe (Pollachius virens), congelado",05,2014,142531,38116
030314,"Trutas (Salmo trutta, Oncorhynchus mykiss, etc.), congeladas",05,2014,237088,36021
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,225462,124640
030365,"Saithe (Pollachius virens), congelado",05,2014,152086,32528
030479,"Outros filés de peixes, congelados",05,2014,185088,59150
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,52349,27000
030354,"Cavalinhas, congeladas",05,2014,519945,453029
030369,"Outros peixes de famílias específicas, exceto fígados, ovos e sêmen",05,2014,43001,27000
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",05,2014,256638,119353
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,100473,43500
030119,Outros peixes ornamentais vivos,05,2014,26864,1043
030389,"Outros peixes, exceto fígados, ovas e sêmen",05,2014,9736,4240
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",05,2014,3328,135
030111,Peixes ornamentais de água doce,05,2014,2936,90
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",04,2014,36426933,5727899
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",04,2014,8316635,4250050
030353,"Sardinhas, congeladas",04,2014,5757232,5365056
030474,"Filés de merluzas e abroteas, congelados",04,2014,8079035,2784750
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",04,2014,7047362,761468
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",04,2014,2259521,1073846
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",04,2014,7909710,1026764
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",04,2014,1397207,319530
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",04,2014,1273058,187990
030381,Cação e outros tubarões,04,2014,1546308,488546
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",04,2014,1049548,181747
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,04,2014,2353081,250950
030489,"Filés de outros peixes, congelados",04,2014,6386177,2061053
030312,"Outros salmões-do-pacífico, congelados",04,2014,545976,204960
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,2065866,676356
030381,Cação e outros tubarões,04,2014,2170819,971668
030473,"Filé de saithe (Pollachius virens), congelado",04,2014,434424,118062
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",04,2014,223552,41980
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",04,2014,272894,69000
030365,"Saithe (Pollachius virens), congelado",04,2014,267916,47490
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",04,2014,7831396,1219385
030532,"Filés de peixes de famílias específicas, não defumado",04,2014,679021,94500
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,511452,247420
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,1060698,530460
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",04,2014,1387061,263287
030354,"Cavalinhas, congeladas",04,2014,682695,588628
030479,"Outros filés de peixes, congelados",04,2014,81816,27272
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",04,2014,445090,223636
030487,"Filés de atuns e bonito-listrado, congelados",04,2014,29346,10455
030494,"Outras carnes de merluza-do-alasca, congeladas",04,2014,1812,988
030541,"Salmões-do-pacífico, do-atlântico e do-danúbio, defumados, mesmo em filés",04,2014,215573,14051
030119,Outros peixes ornamentais vivos,04,2014,39388,988
030495,"Peixes de famílias diversas, exceto a merluza-do-alasca",04,2014,128639,16450
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,73645,38270
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,72003,27940
030389,"Outros peixes, exceto fígados, ovas e sêmen",04,2014,26387,9780
030111,Peixes ornamentais de água doce,04,2014,9598,319
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",04,2014,1492,44
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",03,2014,34374585,5295153
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",03,2014,3151234,483523
030474,"Filés de merluzas e abroteas, congelados",03,2014,8278819,2761246
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",03,2014,7070675,3667470
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",03,2014,6447661,747162
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",03,2014,780419,148760
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",03,2014,6315607,1484010
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",03,2014,9709275,4613106
030353,"Sardinhas, congeladas",03,2014,2524054,2246474
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",03,2014,10660838,1687662
030381,Cação e outros tubarões,03,2014,2269591,663322
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,03,2014,2306376,247000
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",03,2014,708565,125078
030489,"Filés de outros peixes, congelados",03,2014,9133596,3404246
030312,"Outros salmões-do-pacífico, congelados",03,2014,1771569,524203
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",03,2014,17495393,2744602
030381,Cação e outros tubarões,03,2014,1473119,638878
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,884449,442900
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",03,2014,3058107,569855
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,2527585,783502
030473,"Filé de saithe (Pollachius virens), congelado",03,2014,363017,106240
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,856793,428515
030532,"Filés de peixes de famílias específicas, não defumado",03,2014,3692499,545470
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",03,2014,450837,69412
030365,"Saithe (Pollachius virens), congelado",03,2014,229901,51052
030354,"Cavalinhas, congeladas",03,2014,553637,471211
030314,"Trutas (Salmo trutta, Oncorhynchus mykiss, etc.), congeladas",03,2014,178200,22000
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",03,2014,241385,74188
030495,"Peixes de famílias diversas, exceto a merluza-do-alasca",03,2014,128857,16450
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,168672,60400
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,6338,3000
030389,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,63393,23940
030351,"Arenques (Clupea arengus, Clupea pallasii) congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",03,2014,54634,50000
030119,Outros peixes ornamentais vivos,03,2014,21549,597
030289,"Outros peixes, exceto fígados, ovas e sêmen",03,2014,116000,80000
030324,"Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",03,2014,85962,40000
030369,"Outros peixes de famílias específicas, exceto fígados, ovos e sêmen",03,2014,35827,22780
030111,Peixes ornamentais de água doce,03,2014,6261,319
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",03,2014,3611,239
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",02,2014,41474859,6047169
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",02,2014,2857485,423875
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",02,2014,1812693,338375
030474,"Filés de merluzas e abroteas, congelados",02,2014,8679742,2995758
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",02,2014,7339209,3782910
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",02,2014,7142621,1673300
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",02,2014,4808504,578031
030353,"Sardinhas, congeladas",02,2014,5824123,5642884
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",02,2014,14571191,2279762
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",02,2014,14317715,7041248
030381,Cação e outros tubarões,02,2014,1776826,540070
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",02,2014,9759404,1583190
030532,"Filés de peixes de famílias específicas, não defumado",02,2014,2558968,301190
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,02,2014,1995394,206500
030381,Cação e outros tubarões,02,2014,2172696,1024815
030489,"Filés de outros peixes, congelados",02,2014,8654989,3522693
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",02,2014,997751,168408
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,1041523,430330
030312,"Outros salmões-do-pacífico, congelados",02,2014,3385803,583220
030473,"Filé de saithe (Pollachius virens), congelado",02,2014,717729,222389
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,603948,303800
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,327136,159995
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",02,2014,1999641,468614
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",02,2014,747013,151792
030365,"Saithe (Pollachius virens), congelado",02,2014,304938,56968
030729,"Vieiras e outros mariscos (gêneros pecten, chlamys ou placopecten) congelados, secos, salgados ou em salmoura",02,2014,138411,12200
030479,"Outros filés de peixes, congelados",02,2014,121574,55830
030367,Merluza-do-alasca (Theragra chalcogramma),02,2014,13055,2310
030354,"Cavalinhas, congeladas",02,2014,349115,305234
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,51178,22240
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",02,2014,256689,110351
030483,"Filés de peixes chatos, congelados",02,2014,523432,221310
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,32561,27560
030351,"Arenques (Clupea arengus, Clupea pallasii) congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",02,2014,27423,25000
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",02,2014,7473,187
030119,Outros peixes ornamentais vivos,02,2014,24841,864
030389,"Outros peixes, exceto fígados, ovas e sêmen",02,2014,84838,32940
030111,Peixes ornamentais de água doce,02,2014,5708,215
030791,"Outros moluscos, invertebrados aquáticos, exceto os crustáceos, vivos, frescos ou refrigerados, incluídos as farinhas, pós e pellets próprios para alimentação humana",02,2014,3909,136
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",01,2014,37494392,5645789
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",01,2014,9871745,5083424
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",01,2014,2807904,415500
030353,"Sardinhas, congeladas",01,2014,1921981,1693424
030474,"Filés de merluzas e abroteas, congelados",01,2014,7091969,2342192
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",01,2014,5246314,1265500
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",01,2014,424191,87500
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",01,2014,13210053,6546402
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",01,2014,3162986,419847
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",01,2014,12222925,1673180
030381,Cação e outros tubarões,01,2014,2776060,874440
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,01,2014,2518787,296600
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",01,2014,1090384,196252
030381,Cação e outros tubarões,01,2014,1529543,774195
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,1506444,446094
030532,"Filés de peixes de famílias específicas, não defumado",01,2014,2223727,277500
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",01,2014,632780,138035
030473,"Filé de saithe (Pollachius virens), congelado",01,2014,614634,191727
030489,"Filés de outros peixes, congelados",01,2014,9940562,3947710
030312,"Outros salmões-do-pacífico, congelados",01,2014,4021141,700953
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",01,2014,7537881,1121225
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,781752,375540
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",01,2014,659942,159470
030365,"Saithe (Pollachius virens), congelado",01,2014,126389,24140
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,147999,65400
030354,"Cavalinhas, congeladas",01,2014,580973,496042
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",01,2014,508136,245453
030367,Merluza-do-alasca (Theragra chalcogramma),01,2014,4331,805
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,30117,10460
030381,Cação e outros tubarões,01,2014,35478,25000
030483,"Filés de peixes chatos, congelados",01,2014,474628,196000
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,74219,36600
030485,"Filé de merluza negra e merluza antártica (Dissostichus spp.), congelado",01,2014,77263,3122
030351,"Arenques (Clupea arengus, Clupea pallasii) congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",01,2014,81079,75000
030119,Outros peixes ornamentais vivos,01,2014,28720,852
030324,"Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",01,2014,43692,24000
030389,"Outros peixes, exceto fígados, ovas e sêmen",01,2014,64278,24740
030111,Peixes ornamentais de água doce,01,2014,2715,70
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",01,2014,815,13
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",12,2014,35313544,7618259
030474,"Filés de merluzas e abroteas, congelados",12,2014,9832023,3010228
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",12,2014,6511658,890315
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",12,2014,8955177,4518588
030353,"Sardinhas, congeladas",12,2014,308690,351540
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",12,2014,2174458,397350
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",12,2014,6371268,1577257
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",12,2014,12241605,5607912
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",12,2014,6279982,697057
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",12,2014,10599218,1572766
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,12,2014,1991206,245799
030381,Cação e outros tubarões,12,2014,1629264,541517
030532,"Filés de peixes de famílias específicas, não defumado",12,2014,1968265,223805
030381,Cação e outros tubarões,12,2014,1307066,662327
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",12,2014,9668199,1402435
030489,"Filés de outros peixes, congelados",12,2014,5594498,1973246
030312,"Outros salmões-do-pacífico, congelados",12,2014,631834,180179
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",12,2014,405555,92508
030473,"Filé de saithe (Pollachius virens), congelado",12,2014,1126059,291314
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,1048480,318049
030365,"Saithe (Pollachius virens), congelado",12,2014,244622,41820
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,333098,201000
030354,"Cavalinhas, congeladas",12,2014,293570,262900
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",12,2014,2713683,509114
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",12,2014,1179457,309986
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",12,2014,358081,200050
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,85166,42420
030367,Merluza-do-alasca (Theragra chalcogramma),12,2014,95428,68055
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,33249,25000
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,44050,23000
030351,"Arenques (Clupea arengus, Clupea pallasii) congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",12,2014,98488,144900
030119,Outros peixes ornamentais vivos,12,2014,13858,874
030324,"Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",12,2014,18047,9000
030389,"Outros peixes, exceto fígados, ovas e sêmen",12,2014,55200,24000
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",12,2014,9686,395
030111,Peixes ornamentais de água doce,12,2014,4420,726
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",11,2014,30176328,6339894
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",11,2014,6969799,1001811
030474,"Filés de merluzas e abroteas, congelados",11,2014,9296691,2909402
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",11,2014,4687308,1126884
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",11,2014,11077343,5959270
030353,"Sardinhas, congeladas",11,2014,424187,439716
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",11,2014,7118049,3244040
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",11,2014,1681576,303550
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",11,2014,5707861,616488
030481,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelados",11,2014,7252362,1028831
030551,"Bacalhaus secos, mesmo salgados, mas não defumados",11,2014,7665766,1139392
030381,Cação e outros tubarões,11,2014,2106674,672270
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,11,2014,1783179,220300
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",11,2014,1609482,387633
030381,Cação e outros tubarões,11,2014,885961,424790
030489,"Filés de outros peixes, congelados",11,2014,3793378,1179807
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,1130241,400570
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,341034,193815
030532,"Filés de peixes de famílias específicas, não defumado",11,2014,1079651,138490
030473,"Filé de saithe (Pollachius virens), congelado",11,2014,353918,80236
030312,"Outros salmões-do-pacífico, congelados",11,2014,617529,197530
030499,"Carnes de outros peixes, exceto filés, mesmo picadas, congeladas",11,2014,315497,25017
030354,"Cavalinhas, congeladas",11,2014,171284,190036
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,104778,32660
030365,"Saithe (Pollachius virens), congelado",11,2014,245111,47900
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,69350,33000
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",11,2014,431807,223925
030367,Merluza-do-alasca (Theragra chalcogramma),11,2014,66213,42978
030479,"Outros filés de peixes, congelados",11,2014,475381,147678
030351,"Arenques (Clupea arengus, Clupea pallasii) congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",11,2014,58901,50000
030614,Caranguejos congelados,11,2014,187000,8000
030510,"Farinhas, pós e pellets de peixes, para alimentação humana",11,2014,6895,100
030381,Cação e outros tubarões,11,2014,137287,43715
030541,"Salmões-do-pacífico, do-atlântico e do-danúbio, defumados, mesmo em filés",11,2014,89672,4899
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,23000,8000
030389,"Outros peixes, exceto fígados, ovas e sêmen",11,2014,134315,124900
030324,"Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",11,2014,143600,74000
030890,"Outros invertebrados aquáticos (exceto crustáceos e moluscos), secos, congelados, etc",11,2014,8486,368
030119,Outros peixes ornamentais vivos,11,2014,17370,1083
030471,"Filé de bacalhau-do-atlântico, da-groenlândia, do-pacífico, congelado",11,2014,2403556,549241
030369,"Outros peixes de famílias específicas, exceto fígados, ovos e sêmen",11,2014,168921,93210
030111,Peixes ornamentais de água doce,11,2014,12707,355
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",10,2014,40269828,6956981
030474,"Filés de merluzas e abroteas, congelados",10,2014,7517812,2358425
030462,"Filés de bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelado",10,2014,8037916,4153000
030562,"Bacalhaus salgados e em salmoura, não secos nem defumados",10,2014,7394123,1081250
030475,"Filé de merluza-do-alasca (Theragra chalcogramma), congelados",10,2014,7447536,3345574
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",10,2014,3499535,863499
030569,"Outros peixes salgados e em salmoura, não secos nem defumados",10,2014,2203722,408250
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",10,2014,3717036,421830
030353,"Sardinhas, congeladas",10,2014,573619,619236
030441,Filés de salmões-do-pacifico e salmão-do-danúbio,10,2014,2541808,285400
